1135	618	Op	2	.	-	CDS	1157963	-	1158736	678
1136	619	Op	1	.	-	CDS	1158918	-	1159412	222
1137	619	Op	2	.	-	CDS	1159375	-	1160040	569
1138	619	Op	3	.	-	CDS	1160095	-	1160418	400
1139	620	Op	1	.	-	CDS	1160544	-	1160828	354
1140	620	Op	2	.	-	CDS	1160855	-	1161151	435
1141	621	Op	1	.	-	CDS	1161297	-	1162472	1002
1142	621	Op	2	.	-	CDS	1162549	-	1163376	747
1143	622	Tu	1	.	+	CDS	1163693	-	1163827	101
1144	623	Tu	1	.	-	CDS	1163774	-	1163863	111
1145	624	Tu	1	.	-	CDS	1164164	-	1164403	205
1146	625	Op	1	.	-	CDS	1164572	-	1165009	296
1147	625	Op	2	.	-	CDS	1165092	-	1165499	215
1148	626	Op	1	.	-	CDS	1165615	-	1165683	78
1149	626	Op	2	.	-	CDS	1165781	-	1166818	657
1150	627	Tu	1	.	-	CDS	1167071	-	1167136	73
1151	628	Tu	1	.	+	CDS	1167757	-	1168554	444
1152	629	Tu	1	.	-	CDS	1168704	-	1169210	-51
1153	630	Tu	1	.	+	CDS	1169423	-	1170670	1014
1154	631	Op	1	.	-	CDS	1171038	-	1172054	252
1155	631	Op	2	.	-	CDS	1172110	-	1172313	259
1156	632	Op	1	.	+	CDS	1172386	-	1172832	263
1157	632	Op	2	.	+	CDS	1172881	-	1173786	666
1158	633	Tu	1	.	-	CDS	1173945	-	1174700	420
1159	634	Tu	1	.	-	CDS	1174927	-	1175199	72
1160	635	Tu	1	.	-	CDS	1175489	-	1175590	112
1161	636	Tu	1	.	+	CDS	1175861	-	1176112	135
1162	637	Tu	1	.	-	CDS	1176011	-	1176286	82
1163	638	Tu	1	.	+	CDS	1177628	-	1178392	522
1164	639	Tu	1	.	-	CDS	1178858	-	1178980	74
1165	640	Tu	1	.	+	CDS	1179396	-	1180577	942
1166	641	Op	1	.	+	CDS	1180684	-	1182315	1221
1167	641	Op	2	.	+	CDS	1182397	-	1183455	860
1168	641	Op	3	.	+	CDS	1183508	-	1183981	448
1169	641	Op	4	.	+	CDS	1184015	-	1184878	556
1170	641	Op	5	.	+	CDS	1184907	-	1185740	388
1171	642	Op	1	.	-	CDS	1185741	-	1186823	728
1172	642	Op	2	.	-	CDS	1186904	-	1187323	221
1173	643	Op	1	.	+	CDS	1187435	-	1188001	384
1174	643	Op	2	.	+	CDS	1187998	-	1188393	311
1175	644	Tu	1	.	-	CDS	1188421	-	1190424	2439
1176	645	Tu	1	.	-	CDS	1190757	-	1192148	1601
1177	646	Tu	1	.	+	CDS	1192235	-	1192375	118
1178	647	Op	1	.	-	CDS	1192510	-	1194273	1473
1179	647	Op	2	.	-	CDS	1194270	-	1195043	792
1180	647	Op	3	.	-	CDS	1195055	-	1196092	1054
1181	648	Op	1	.	+	CDS	1196185	-	1196319	120
1182	648	Op	2	.	+	CDS	1196279	-	1197115	932
1183	649	Tu	1	.	+	CDS	1197222	-	1198082	476
1184	650	Op	1	.	-	CDS	1198156	-	1199388	1205
1185	650	Op	2	.	-	CDS	1199426	-	1200376	467
1186	651	Tu	1	.	+	CDS	1200593	-	1201660	764
1187	652	Tu	1	.	-	CDS	1201624	-	1201734	94
1188	653	Tu	1	.	+	CDS	1201717	-	1203111	1332
1189	654	Op	1	.	+	CDS	1203313	-	1204035	553
1190	654	Op	2	.	+	CDS	1204067	-	1205233	1008
1191	655	Tu	1	.	-	CDS	1205304	-	1205798	525
1192	656	Tu	1	.	-	CDS	1205984	-	1206418	213
1193	657	Op	1	.	+	CDS	1206520	-	1207386	952
1194	657	Op	2	.	+	CDS	1207461	-	1207649	248
1195	657	Op	3	.	+	CDS	1207636	-	1209657	1888
1196	658	Tu	1	.	-	CDS	1209756	-	1210484	583
1197	659	Tu	1	.	+	CDS	1210595	-	1211383	760
1198	660	Tu	1	.	+	CDS	1211575	-	1213863	2079
1199	661	Tu	1	.	-	CDS	1213947	-	1214252	136
1200	662	Tu	1	.	-	CDS	1214464	-	1214664	141
1201	663	Op	1	.	+	CDS	1214826	-	1215131	194
1202	663	Op	2	.	+	CDS	1215225	-	1215407	160
1203	664	Tu	1	.	+	CDS	1215599	-	1216054	478
1204	665	Tu	1	.	-	CDS	1216300	-	1216371	122
1205	666	Tu	1	.	+	CDS	1216469	-	1219030	2684
1206	667	Tu	1	.	-	CDS	1219248	-	1220120	976
1207	668	Tu	1	.	+	CDS	1220538	-	1221854	1327
1208	669	Tu	1	.	+	CDS	1221959	-	1222786	801
1209	670	Op	1	.	+	CDS	1222997	-	1224298	1352
1210	670	Op	2	.	+	CDS	1224385	-	1225260	691
1211	671	Op	1	.	-	CDS	1225263	-	1226144	500
1212	671	Op	2	.	-	CDS	1226141	-	1227565	1487
1213	671	Op	3	.	-	CDS	1227596	-	1228684	919
1214	672	Tu	1	.	+	CDS	1228740	-	1229384	401
1215	673	Tu	1	.	-	CDS	1229391	-	1230548	1277
1216	674	Op	1	.	-	CDS	1230660	-	1230971	173
1217	674	Op	2	.	-	CDS	1230971	-	1231291	137
1218	675	Tu	1	.	+	CDS	1231301	-	1231990	289
1219	676	Tu	1	.	+	CDS	1232416	-	1232826	319
1220	677	Op	1	.	-	CDS	1232844	-	1233944	1127
1221	677	Op	2	.	-	CDS	1233966	-	1234223	338
1222	677	Op	3	.	-	CDS	1234213	-	1235418	1009
1223	677	Op	4	.	-	CDS	1235457	-	1236029	554
1224	678	Tu	1	.	+	CDS	1236185	-	1237192	856
1225	679	Tu	1	.	-	CDS	1237209	-	1238123	342
1226	680	Op	1	.	+	CDS	1238255	-	1239328	1420
1227	680	Op	2	.	+	CDS	1239416	-	1239613	107
1228	680	Op	3	.	+	CDS	1239610	-	1239984	267
1229	681	Tu	1	.	+	CDS	1240244	-	1240885	232
1230	682	Tu	1	.	-	CDS	1240861	-	1240962	81
1231	683	Tu	1	.	+	CDS	1241015	-	1241188	132
1232	684	Tu	1	.	-	CDS	1241115	-	1241363	154
1233	685	Tu	1	.	+	CDS	1241633	-	1241956	381
1234	686	Tu	1	.	-	CDS	1241971	-	1242681	622
1235	687	Tu	1	.	+	CDS	1242703	-	1242912	168
1236	688	Op	1	.	-	CDS	1242864	-	1243052	117
1237	688	Op	2	.	-	CDS	1243010	-	1243504	330
1238	688	Op	3	.	-	CDS	1243485	-	1243571	94
1239	689	Op	1	.	+	CDS	1243707	-	1245107	1202
1240	689	Op	2	.	+	CDS	1245129	-	1246151	942
1241	690	Tu	1	.	-	CDS	1246144	-	1247010	758
1242	691	Op	1	.	+	CDS	1247172	-	1248077	684
1243	691	Op	2	.	+	CDS	1248097	-	1249326	772
1244	692	Op	1	.	-	CDS	1249330	-	1249935	544
1245	692	Op	2	.	-	CDS	1249932	-	1251404	1124
1246	693	Tu	1	.	-	CDS	1251617	-	1252972	931
1247	694	Op	1	.	-	CDS	1253074	-	1254510	1018
1248	694	Op	2	.	-	CDS	1254563	-	1254682	82
1249	695	Op	1	.	+	CDS	1254636	-	1256135	1245
1250	695	Op	2	.	+	CDS	1256132	-	1257313	965
1251	695	Op	3	.	+	CDS	1257325	-	1259055	1721
1252	696	Tu	1	.	-	CDS	1259067	-	1261346	2355
1253	697	Tu	1	.	-	CDS	1261807	-	1261923	80
1254	698	Tu	1	.	+	CDS	1261922	-	1262158	291
1255	699	Tu	1	.	-	CDS	1262272	-	1264128	2660
1256	700	Op	1	.	+	CDS	1264449	-	1264556	137
1257	700	Op	2	.	+	CDS	1264606	-	1264947	277
1258	701	Op	1	.	-	CDS	1265472	-	1266488	543
1259	701	Op	2	.	-	CDS	1266485	-	1266985	516
1260	701	Op	3	.	-	CDS	1266990	-	1267334	184
1261	702	Tu	1	.	+	CDS	1267473	-	1268195	481
1262	703	Tu	1	.	-	CDS	1268203	-	1269009	823
1263	704	Tu	1	.	+	CDS	1269054	-	1269137	80
1264	705	Tu	1	.	-	CDS	1269152	-	1269958	668
1265	706	Op	1	.	+	CDS	1270062	-	1271144	913
1266	706	Op	2	.	+	CDS	1271156	-	1271908	796
1267	707	Tu	1	.	-	CDS	1272036	-	1272167	210
1268	708	Op	1	.	+	CDS	1272136	-	1272363	169
1269	708	Op	2	.	+	CDS	1272423	-	1273334	625
1270	708	Op	3	.	+	CDS	1273298	-	1274767	915
1271	709	Tu	1	.	+	CDS	1274900	-	1275550	432
1272	710	Tu	1	.	-	CDS	1276300	-	1277664	842
1273	711	Op	1	.	+	CDS	1277893	-	1278300	215
1274	711	Op	2	.	+	CDS	1278383	-	1278820	301
1275	712	Tu	1	.	-	CDS	1278904	-	1279617	525
1276	713	Tu	1	.	+	CDS	1279655	-	1280020	402
1277	714	Op	1	.	-	CDS	1279998	-	1280846	489
1278	714	Op	2	.	-	CDS	1280843	-	1281430	630
1279	715	Tu	1	.	+	CDS	1281429	-	1281872	417
1280	716	Op	1	.	+	CDS	1282030	-	1282218	164
1281	716	Op	2	.	+	CDS	1282306	-	1282893	577
1282	716	Op	3	.	+	CDS	1282890	-	1283036	208
1283	717	Op	1	.	-	CDS	1283056	-	1284129	526
1284	717	Op	2	.	-	CDS	1284179	-	1284862	187
1285	717	Op	3	.	-	CDS	1284875	-	1284940	106
1286	718	Tu	1	.	+	CDS	1284989	-	1286287	1016
1287	719	Tu	1	.	-	CDS	1286284	-	1286568	302
1288	720	Tu	1	.	+	CDS	1286595	-	1287020	276
1289	721	Op	1	.	+	CDS	1287328	-	1291026	3531
1290	721	Op	2	.	+	CDS	1291083	-	1292741	1645
1291	721	Op	3	.	+	CDS	1292798	-	1293403	593
1292	721	Op	4	.	+	CDS	1293406	-	1294146	730
1293	721	Op	5	.	+	CDS	1294168	-	1296054	1692
1294	721	Op	6	.	+	CDS	1296152	-	1298059	1260
1295	722	Op	1	.	-	CDS	1298087	-	1298692	465
1296	722	Op	2	.	-	CDS	1298764	-	1299804	790
1297	722	Op	3	.	-	CDS	1299822	-	1300124	305
1298	723	Op	1	.	+	CDS	1300304	-	1301215	645
1299	723	Op	2	.	+	CDS	1301248	-	1301355	213
1300	723	Op	3	.	+	CDS	1301385	-	1301747	245
1301	724	Tu	1	.	-	CDS	1301755	-	1302681	868
1302	725	Tu	1	.	+	CDS	1302931	-	1305501	2115
1303	726	Tu	1	.	-	CDS	1305669	-	1306001	254
1304	727	Op	1	.	-	CDS	1306202	-	1308226	1575
1305	727	Op	2	.	-	CDS	1308223	-	1308792	409
1306	728	Op	1	.	+	CDS	1309005	-	1309331	367
1307	728	Op	2	.	+	CDS	1309364	-	1310452	959
1308	729	Tu	1	.	-	CDS	1310480	-	1313299	1605
1309	730	Tu	1	.	+	CDS	1313725	-	1315191	705
1310	731	Tu	1	.	+	CDS	1315312	-	1319982	2796
1311	732	Tu	1	.	+	CDS	1320176	-	1321453	608
1312	733	Tu	1	.	+	CDS	1321649	-	1324528	1612
1313	734	Tu	1	.	-	CDS	1324532	-	1325647	659
1314	735	Tu	1	.	-	CDS	1325776	-	1327512	813
1315	736	Tu	1	.	-	CDS	1327689	-	1329305	1451
1316	737	Op	1	.	+	CDS	1329390	-	1331021	1712
1317	737	Op	2	.	+	CDS	1331021	-	1332010	726
1318	737	Op	3	.	+	CDS	1332092	-	1332964	563
1319	737	Op	4	.	+	CDS	1332980	-	1333858	512
1320	737	Op	5	.	+	CDS	1333931	-	1334845	592
1321	737	Op	6	.	+	CDS	1334927	-	1335754	439
1322	737	Op	7	.	+	CDS	1335794	-	1337215	1004
1323	738	Op	1	.	-	CDS	1337248	-	1338513	736
1324	738	Op	2	.	-	CDS	1338605	-	1338832	86
1325	739	Op	1	.	+	CDS	1339003	-	1339302	224
1326	739	Op	2	.	+	CDS	1339349	-	1340524	1012
1327	740	Op	1	.	+	CDS	1340659	-	1340955	428
1328	740	Op	2	.	+	CDS	1341006	-	1341290	373
1329	741	Tu	1	.	-	CDS	1341358	-	1342605	1008
1330	742	Tu	1	.	+	CDS	1342942	-	1344219	1106
1331	743	Tu	1	.	-	CDS	1344216	-	1345160	785
1332	744	Tu	1	.	+	CDS	1345260	-	1346324	870
1333	745	Op	1	.	-	CDS	1346321	-	1346905	406
1334	745	Op	2	.	-	CDS	1346936	-	1348624	1214
1335	746	Op	1	.	+	CDS	1348719	-	1349282	432
1336	746	Op	2	.	+	CDS	1349332	-	1351125	1494
1337	747	Op	1	.	+	CDS	1351323	-	1352147	575
1338	747	Op	2	.	+	CDS	1352144	-	1353118	669
1339	747	Op	3	.	+	CDS	1353157	-	1353525	363
1340	747	Op	4	.	+	CDS	1353522	-	1354136	451
1341	747	Op	5	.	+	CDS	1354193	-	1354315	112
1342	747	Op	6	.	+	CDS	1354303	-	1354470	214
1343	748	Tu	1	.	-	CDS	1354498	-	1355661	936
1344	749	Tu	1	.	+	CDS	1355836	-	1357050	1072
1345	750	Tu	1	.	-	CDS	1357293	-	1357502	292
1346	751	Op	1	.	-	CDS	1357759	-	1359444	1157
1347	751	Op	2	.	-	CDS	1359472	-	1360146	516
1348	751	Op	3	.	-	CDS	1360155	-	1361717	1600
1349	751	Op	4	.	-	CDS	1361798	-	1362733	1038
1350	751	Op	5	.	-	CDS	1362723	-	1363361	569
1351	752	Tu	1	.	-	CDS	1363503	-	1364246	703
1352	753	Tu	1	.	+	CDS	1364554	-	1365186	486
1353	754	Op	1	.	+	CDS	1365344	-	1365808	265
1354	754	Op	2	.	+	CDS	1365905	-	1367461	1471
1355	754	Op	3	.	+	CDS	1367463	-	1367858	280
1356	755	Tu	1	.	-	CDS	1367891	-	1368715	734
1357	756	Op	1	.	-	CDS	1368832	-	1370295	1291
1358	756	Op	2	.	-	CDS	1370292	-	1370726	391
1359	757	Op	1	.	+	CDS	1370920	-	1371477	360
1360	757	Op	2	.	+	CDS	1371544	-	1371702	133
1361	758	Op	1	.	-	CDS	1371777	-	1372922	1073
1362	758	Op	2	.	-	CDS	1372962	-	1374029	613
1363	759	Tu	1	.	+	CDS	1373851	-	1374264	122
1364	760	Op	1	.	-	CDS	1374322	-	1374864	528
1365	760	Op	2	.	-	CDS	1374861	-	1376168	983
1366	760	Op	3	.	-	CDS	1376230	-	1376526	380
1367	761	Op	1	.	+	CDS	1376976	-	1377503	357
1368	761	Op	2	.	+	CDS	1377524	-	1378930	1026
1369	761	Op	3	.	+	CDS	1378984	-	1379850	955
1370	761	Op	4	.	+	CDS	1379855	-	1380679	849
1371	761	Op	5	.	+	CDS	1380684	-	1381865	1072
1372	762	Tu	1	.	-	CDS	1381942	-	1383042	1174
1373	763	Op	1	.	+	CDS	1383213	-	1384202	1036
1374	763	Op	2	.	+	CDS	1384278	-	1384538	227
1375	763	Op	3	.	+	CDS	1384535	-	1384966	494
1376	764	Tu	1	.	-	CDS	1384989	-	1386677	1815
1377	765	Tu	1	.	+	CDS	1386989	-	1387717	666
1378	766	Op	1	.	-	CDS	1387798	-	1388628	1001
1379	766	Op	2	.	-	CDS	1388685	-	1388978	118
1380	766	Op	3	.	-	CDS	1388975	-	1389292	265
1381	766	Op	4	.	-	CDS	1389357	-	1393052	4031
1382	767	Tu	1	.	-	CDS	1393194	-	1393880	419
1383	768	Tu	1	.	+	CDS	1394179	-	1395918	956
1384	769	Op	1	.	-	CDS	1395821	-	1399240	2435
1385	769	Op	2	.	-	CDS	1399296	-	1399664	339
1386	770	Tu	1	.	+	CDS	1399636	-	1399758	155
1387	771	Op	1	.	+	CDS	1399970	-	1401661	1576
1388	771	Op	2	.	+	CDS	1401658	-	1402809	1047
1389	772	Op	1	.	-	CDS	1402778	-	1403386	509
1390	772	Op	2	.	-	CDS	1403386	-	1404603	1042
1391	773	Op	1	.	-	CDS	1404717	-	1406084	1275
1392	773	Op	2	.	-	CDS	1406081	-	1407340	1270
1393	774	Op	1	.	+	CDS	1407150	-	1408238	482
1394	774	Op	2	.	+	CDS	1408240	-	1409358	796
1395	775	Op	1	.	-	CDS	1409484	-	1409897	258
1396	775	Op	2	.	-	CDS	1409938	-	1410372	497
1397	776	Op	1	.	+	CDS	1410431	-	1411819	742
1398	776	Op	2	.	+	CDS	1411894	-	1413087	930
1399	777	Tu	1	.	+	CDS	1413386	-	1413940	447
1400	778	Tu	1	.	-	CDS	1413960	-	1415840	1335
1401	779	Tu	1	.	-	CDS	1416181	-	1417347	871
1402	780	Tu	1	.	-	CDS	1417658	-	1418356	502
1403	781	Op	1	.	-	CDS	1418579	-	1418953	286
1404	781	Op	2	.	-	CDS	1419014	-	1419748	618
1405	782	Tu	1	.	-	CDS	1419961	-	1420302	311
1406	783	Op	1	.	-	CDS	1420410	-	1422254	1667
1407	783	Op	2	.	-	CDS	1422302	-	1424068	1586
1408	784	Op	1	.	+	CDS	1424197	-	1424754	468
1409	784	Op	2	.	+	CDS	1424751	-	1425293	421
1410	785	Tu	1	.	-	CDS	1425438	-	1425944	377
1411	786	Tu	1	.	+	CDS	1425870	-	1426052	133
1412	787	Tu	1	.	-	CDS	1425981	-	1426142	72
1413	788	Op	1	.	+	CDS	1426266	-	1427417	950
1414	788	Op	2	.	+	CDS	1427414	-	1430041	1873
1415	788	Op	3	.	+	CDS	1430062	-	1431648	737
1416	789	Tu	1	.	-	CDS	1431665	-	1433308	1534
1417	790	Op	1	.	-	CDS	1433433	-	1435271	1408
1418	790	Op	2	.	-	CDS	1435268	-	1436143	639
1419	790	Op	3	.	-	CDS	1436140	-	1437117	1053
1420	791	Tu	1	.	+	CDS	1437324	-	1437815	551
1421	792	Op	1	.	+	CDS	1437927	-	1438907	949
1422	792	Op	2	.	+	CDS	1438907	-	1440751	1471
1423	792	Op	3	.	+	CDS	1440805	-	1441290	368
1424	792	Op	4	.	+	CDS	1441348	-	1442718	1311
1425	792	Op	5	.	+	CDS	1442773	-	1443399	333
1426	793	Tu	1	.	-	CDS	1443482	-	1444885	1033
1427	794	Tu	1	.	+	CDS	1445172	-	1445372	150
1428	795	Tu	1	.	-	CDS	1445499	-	1445834	325
1429	796	Op	1	.	+	CDS	1446379	-	1448031	1871
1430	796	Op	2	.	+	CDS	1448058	-	1449371	914
1431	796	Op	3	.	+	CDS	1449375	-	1450700	1180
1432	796	Op	4	.	+	CDS	1450697	-	1451779	960
1433	796	Op	5	.	+	CDS	1451779	-	1452003	160
1434	796	Op	6	.	+	CDS	1451997	-	1452947	495
1435	797	Op	1	.	+	CDS	1453100	-	1453207	82
1436	797	Op	2	.	+	CDS	1453204	-	1455012	1592
1437	798	Tu	1	.	-	CDS	1454970	-	1455176	104
1438	799	Op	1	.	+	CDS	1455163	-	1455405	237
1439	799	Op	2	.	+	CDS	1455495	-	1456568	1005
1440	799	Op	3	.	+	CDS	1456628	-	1457542	321
1441	799	Op	4	.	+	CDS	1457558	-	1458211	525
1442	799	Op	5	.	+	CDS	1458295	-	1459509	1271
1443	800	Op	1	.	+	CDS	1459796	-	1460251	421
1444	800	Op	2	.	+	CDS	1460244	-	1460996	882
1445	800	Op	3	.	+	CDS	1461045	-	1461290	391
1446	800	Op	4	.	+	CDS	1461321	-	1461836	359
1447	800	Op	5	.	+	CDS	1461843	-	1463183	937
1448	800	Op	6	.	+	CDS	1463228	-	1464877	1513
1449	800	Op	7	.	+	CDS	1464884	-	1465801	859
1450	800	Op	8	.	+	CDS	1465841	-	1467301	1311
1451	800	Op	9	.	+	CDS	1467315	-	1467680	316
1452	800	Op	10	.	+	CDS	1467700	-	1468131	285
1453	801	Tu	1	.	-	CDS	1468171	-	1469505	1022
1454	802	Tu	1	.	-	CDS	1469671	-	1470252	515
1455	803	Tu	1	.	+	CDS	1470321	-	1471577	747
1456	804	Tu	1	.	-	CDS	1471738	-	1471983	74
1457	805	Tu	1	.	+	CDS	1472065	-	1472133	103
1458	806	Op	1	.	+	CDS	1472558	-	1472665	85
1459	806	Op	2	.	+	CDS	1472666	-	1472761	74
1460	807	Tu	1	.	+	CDS	1473025	-	1473264	106
1461	808	Tu	1	.	-	CDS	1473370	-	1473591	87
1462	809	Op	1	.	+	CDS	1473940	-	1474104	100
1463	809	Op	2	.	+	CDS	1474132	-	1474212	71
1464	810	Tu	1	.	+	CDS	1474315	-	1474383	75
1465	811	Tu	1	.	+	CDS	1474818	-	1474901	84
1466	812	Tu	1	.	+	CDS	1475166	-	1475303	161
1467	813	Tu	1	.	-	CDS	1475307	-	1475528	161
1468	814	Op	1	.	-	CDS	1477134	-	1477631	444
1469	814	Op	2	.	-	CDS	1477628	-	1479118	796
1470	814	Op	3	.	-	CDS	1479199	-	1480824	1251
1471	814	Op	4	.	-	CDS	1480894	-	1482501	1123
1472	814	Op	5	.	-	CDS	1482514	-	1484085	788
1473	815	Tu	1	.	+	CDS	1484288	-	1484959	697
1474	816	Op	1	.	-	CDS	1485313	-	1485768	329
1475	816	Op	2	.	-	CDS	1485768	-	1485950	84
1476	817	Tu	1	.	+	CDS	1485862	-	1487031	1094
1477	818	Tu	1	.	+	CDS	1487194	-	1488075	613
1478	819	Tu	1	.	-	CDS	1488154	-	1489965	2067
1479	820	Op	1	.	-	CDS	1490117	-	1492312	1835
1480	820	Op	2	.	-	CDS	1492320	-	1494386	1760
1481	821	Tu	1	.	+	CDS	1494564	-	1497155	2184
1482	822	Op	1	.	-	CDS	1497195	-	1499171	1308
1483	822	Op	2	.	-	CDS	1499213	-	1500469	929
1484	823	Op	1	.	+	CDS	1500661	-	1500966	364
1485	823	Op	2	.	+	CDS	1500992	-	1501582	424
1486	823	Op	3	.	+	CDS	1501599	-	1502633	624
1487	823	Op	4	.	+	CDS	1502668	-	1503081	470
1488	823	Op	5	.	+	CDS	1503103	-	1503384	300
1489	823	Op	6	.	+	CDS	1503394	-	1504365	1068
1490	823	Op	7	.	+	CDS	1504464	-	1505078	580
1491	823	Op	8	.	+	CDS	1505075	-	1505890	785
1492	823	Op	9	.	+	CDS	1505980	-	1506738	494
1493	823	Op	10	.	+	CDS	1506755	-	1507534	598
1494	823	Op	11	.	+	CDS	1507582	-	1508187	540
1495	824	Op	1	.	-	CDS	1508184	-	1508546	375
1496	824	Op	2	.	-	CDS	1508543	-	1508923	236
1497	825	Op	1	.	+	CDS	1508874	-	1509008	82
1498	825	Op	2	.	+	CDS	1509034	-	1509288	306
1499	825	Op	3	.	+	CDS	1509299	-	1510846	816
1500	825	Op	4	.	+	CDS	1510846	-	1512006	969
1501	826	Tu	1	.	-	CDS	1511973	-	1512605	245
1502	827	Tu	1	.	+	CDS	1512657	-	1512737	105
1503	828	Op	1	.	+	CDS	1513047	-	1515626	1891
1504	828	Op	2	.	+	CDS	1515623	-	1517362	1154
1505	829	Tu	1	.	+	CDS	1517491	-	1518234	461
1506	830	Tu	1	.	-	CDS	1518452	-	1518517	97
1507	831	Tu	1	.	+	CDS	1518763	-	1519134	253
1508	832	Tu	1	.	-	CDS	1519200	-	1519871	371
1509	833	Op	1	.	-	CDS	1520005	-	1521876	1152
1510	833	Op	2	.	-	CDS	1521885	-	1524032	347
1511	833	Op	3	.	-	CDS	1524029	-	1524784	312
1512	834	Tu	1	.	+	CDS	1525164	-	1525400	88
1513	835	Tu	1	.	-	CDS	1525293	-	1526126	672
1514	836	Tu	1	.	-	CDS	1526236	-	1526376	128
1515	837	Tu	1	.	+	CDS	1526717	-	1530091	2179
1516	838	Tu	1	.	-	CDS	1530088	-	1530393	88
1517	839	Tu	1	.	+	CDS	1530320	-	1530925	411
1518	840	Tu	1	.	-	CDS	1530973	-	1531197	246
1519	841	Tu	1	.	+	CDS	1531348	-	1532370	810
1520	842	Tu	1	.	-	CDS	1532443	-	1533633	987
1521	843	Op	1	.	-	CDS	1533948	-	1534610	448
1522	843	Op	2	.	-	CDS	1534607	-	1535392	639
1523	844	Tu	1	.	-	CDS	1535683	-	1537644	1282
1524	845	Tu	1	.	-	CDS	1537783	-	1538169	190
1525	846	Op	1	.	+	CDS	1538420	-	1539211	407
1526	846	Op	2	.	+	CDS	1539180	-	1539440	299
1527	847	Op	1	.	-	CDS	1539512	-	1540717	1125
1528	847	Op	2	.	-	CDS	1540723	-	1540956	119
1529	848	Tu	1	.	+	CDS	1541020	-	1541805	596
1530	849	Op	1	.	-	CDS	1541994	-	1542830	537
1531	849	Op	2	.	-	CDS	1542929	-	1543255	182
1532	850	Op	1	.	+	CDS	1543291	-	1543362	113
1533	850	Op	2	.	+	CDS	1543359	-	1544828	1162
1534	850	Op	3	.	+	CDS	1544825	-	1546006	882
1535	850	Op	4	.	+	CDS	1546030	-	1546992	753
1536	851	Tu	1	.	-	CDS	1547072	-	1547260	111
1537	852	Tu	1	.	+	CDS	1547303	-	1547374	142
1538	853	Op	1	.	+	CDS	1547626	-	1547709	184
1539	853	Op	2	.	+	CDS	1547761	-	1547835	198
1540	853	Op	3	.	+	CDS	1547931	-	1549151	705
1541	853	Op	4	.	+	CDS	1549148	-	1550641	935
1542	854	Op	1	.	-	CDS	1550579	-	1551259	530
1543	854	Op	2	.	-	CDS	1551228	-	1552517	782
1544	855	Op	1	.	+	CDS	1552654	-	1553235	506
1545	855	Op	2	.	+	CDS	1553232	-	1554191	821
1546	855	Op	3	.	+	CDS	1554188	-	1555480	1178
1547	855	Op	4	.	+	CDS	1555477	-	1555974	393
1548	855	Op	5	.	+	CDS	1555971	-	1557101	970
1549	855	Op	6	.	+	CDS	1557101	-	1560448	3359
1550	855	Op	7	.	+	CDS	1560445	-	1561269	704
1551	856	Tu	1	.	-	CDS	1561251	-	1561364	81
1552	857	Op	1	.	+	CDS	1561464	-	1561772	246
1553	857	Op	2	.	+	CDS	1561814	-	1563388	884
1554	858	Tu	1	.	+	CDS	1563931	-	1564266	270
1555	859	Op	1	.	+	CDS	1564401	-	1565027	336
1556	859	Op	2	.	+	CDS	1564976	-	1565425	385
1557	859	Op	3	.	+	CDS	1565441	-	1566697	879
1558	860	Tu	1	.	+	CDS	1566816	-	1568036	1525
1559	861	Op	1	.	-	CDS	1568109	-	1569584	1396
1560	861	Op	2	.	-	CDS	1569584	-	1570969	735
1561	862	Tu	1	.	+	CDS	1571047	-	1572081	803
1562	863	Tu	1	.	-	CDS	1572127	-	1573857	2060
1563	864	Op	1	.	-	CDS	1574112	-	1574513	201
1564	864	Op	2	.	-	CDS	1574510	-	1574767	200
1565	864	Op	3	.	-	CDS	1574850	-	1575809	965
1566	864	Op	4	.	-	CDS	1575834	-	1576796	577
1567	865	Op	1	.	+	CDS	1576747	-	1577532	606
1568	865	Op	2	.	+	CDS	1577604	-	1579580	1152
1569	866	Tu	1	.	-	CDS	1579598	-	1580422	608
1570	867	Tu	1	.	+	CDS	1580594	-	1581073	468
1571	868	Tu	1	.	-	CDS	1581145	-	1581969	790
1572	869	Tu	1	.	+	CDS	1582166	-	1583104	461
1573	870	Op	1	.	+	CDS	1583209	-	1584474	752
1574	870	Op	2	.	+	CDS	1584508	-	1585197	695
1575	870	Op	3	.	+	CDS	1585194	-	1586213	897
1576	871	Op	1	.	-	CDS	1586210	-	1587766	1526
1577	871	Op	2	.	-	CDS	1587772	-	1588305	498
1578	872	Tu	1	.	+	CDS	1588600	-	1589172	561
1579	873	Op	1	.	+	CDS	1589386	-	1589901	183
1580	873	Op	2	.	+	CDS	1589996	-	1590292	122
1581	874	Op	1	.	+	CDS	1590397	-	1591674	1068
1582	874	Op	2	.	+	CDS	1591689	-	1592153	437
1583	874	Op	3	.	+	CDS	1592180	-	1592614	309
1584	875	Tu	1	.	+	CDS	1592747	-	1593325	301
1585	876	Op	1	.	+	CDS	1593505	-	1593978	295
1586	876	Op	2	.	+	CDS	1594042	-	1595982	1560
1587	876	Op	3	.	+	CDS	1595979	-	1596884	747
1588	876	Op	4	.	+	CDS	1596881	-	1597909	709
1589	876	Op	5	.	+	CDS	1597900	-	1598883	886
1590	877	Tu	1	.	-	CDS	1598893	-	1599501	280
1591	878	Tu	1	.	+	CDS	1599718	-	1601037	1267
